month,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),current_weather,weather
4,25,32,5,18,4,17,13,135.0,0.0,83,80,1009,1,1
4,22,27,5,18,5,17,13,135.0,19.7,87,90,1011,1,1
4,19,24,5,18,5,18,12,135.0,5.4,86,90,1013,1,1
4,17,19,5,18,6,19,13,22.5,6.1,87,99,1017,1,1
4,17,21,5,18,7,20,11,112.5,4.0,77,97,1019,1,1
4,17,22,5,18,7,21,10,202.5,4.8,76,78,1020,1,0
4,17,29,5,18,8,22,10,270.0,0.8,67,39,1019,0,0
4,20,31,5,18,9,23,7,157.5,0.0,60,8,1017,0,1
4,20,30,5,18,10,24,9,135.0,1.3,65,45,1015,1,0
4,22,29,5,18,11,0,11,135.0,0.0,78,64,1013,0,1
5,23,29,5,18,12,0,12,157.5,6.2,81,83,1010,1,1
5,24,30,5,18,13,1,12,157.5,0.0,81,74,1009,1,1
5,25,33,5,18,14,2,10,135.0,0.0,80,78,1008,1,1
5,25,36,5,18,15,3,10,135.0,0.0,79,71,1008,1,0
5,26,37,5,18,16,3,12,157.5,0.0,74,37,1006,0,0
5,27,37,5,18,17,4,14,135.0,0.0,70,21,1005,0,0
5,28,38,5,18,18,5,13,135.0,0.0,68,15,1004,0,0
5,27,37,5,18,19,6,11,180.0,0.0,68,32,1005,0,0
5,28,38,5,18,20,6,7,202.5,0.0,69,33,1006,0,0
5,28,38,5,18,21,7,9,90.0,0.0,71,42,1007,0,0
5,27,35,5,18,22,8,8,135.0,2.6,68,53,1009,0,1
5,26,30,5,18,23,9,11,90.0,42.6,79,72,1011,1,1
5,25,33,5,18,0,10,14,157.5,0.9,76,65,1009,1,0
5,26,35,5,18,0,11,15,157.5,0.0,75,43,1007,0,1
5,27,35,5,18,1,12,15,157.5,0.0,76,76,1004,1,1
5,27,35,5,18,1,13,11,135.0,7.2,73,72,1004,1,1
5,26,33,5,18,2,14,9,135.0,66.1,76,77,1003,1,1
5,26,33,5,18,2,14,8,90.0,26.0,75,70,1002,1,1
5,26,34,5,18,3,15,9,135.0,6.0,77,73,1003,1,1
5,27,37,5,18,3,16,11,157.5,0.0,70,48,1002,1,0
5,29,39,5,18,4,17,8,202.5,0.0,58,16,1000,0,0
5,28,34,5,18,5,18,12,67.5,1.2,66,59,1002,0,1
5,27,32,5,18,5,19,7,135.0,18.4,74,78,1005,1,1
5,26,33,5,18,6,20,10,135.0,4.5,79,60,1005,1,0
5,27,37,5,18,7,21,8,135.0,12.5,73,61,1005,0,1
5,26,32,5,18,8,21,14,45.0,4.4,69,66,1007,1,0
5,25,31,5,18,9,22,8,45.0,8.7,67,71,1009,0,1
5,26,31,5,18,10,23,7,135.0,2.5,75,72,1009,1,1
5,26,33,5,18,11,0,10,157.5,1.1,75,64,1008,1,1
5,26,35,5,18,12,0,8,157.5,0.2,72,72,1007,1,0
5,28,36,5,18,13,1,8,180.0,0.0,63,33,1007,0,1
6,28,36,5,18,14,1,10,202.5,0.1,61,40,1005,1,0
6,28,37,5,18,15,2,11,180.0,0.0,60,37,1003,0,0
6,28,36,5,18,16,3,11,180.0,0.9,60,39,1003,0,1
6,28,37,5,18,17,3,11,180.0,3.0,65,42,1003,1,0
6,29,37,5,18,18,4,8,202.5,0.0,59,17,1001,0,0
6,28,36,5,18,19,5,7,112.5,0.0,65,43,1001,0,0
6,29,38,5,18,20,6,11,180.0,0.0,54,57,999,0,0
6,29,38,5,18,21,7,12,180.0,0.0,54,40,1000,0,0
6,29,37,5,18,22,8,9,180.0,0.0,60,39,1003,0,1
6,30,35,5,18,22,9,9,180.0,0.7,69,54,1005,1,0
6,28,35,5,18,23,10,11,157.5,0.0,67,44,1003,0,1
6,29,36,5,18,0,11,13,157.5,1.1,69,54,1001,1,1
6,29,36,5,18,0,12,12,135.0,11.5,73,76,1001,1,1
6,28,32,5,18,0,12,11,112.5,42.9,69,68,1004,1,1
6,26,31,5,18,1,13,11,135.0,35.9,75,71,1004,1,1
6,27,33,5,18,1,14,10,180.0,2.1,77,85,1003,1,1
6,27,34,5,18,2,15,10,180.0,2.0,64,44,1001,1,1
6,28,35,5,18,3,16,8,180.0,0.3,63,42,1002,1,1
6,28,34,5,18,3,17,12,135.0,4.2,66,59,1004,1,1
6,28,35,5,18,4,18,13,157.5,0.1,67,50,1004,1,0
6,29,38,5,18,5,18,13,180.0,0.0,64,36,1001,0,0
6,29,39,5,18,6,19,13,180.0,0.0,57,15,1000,0,0
6,29,39,5,18,7,20,12,180.0,0.0,59,45,1002,0,0
6,29,38,5,18,8,21,11,180.0,0.0,56,22,1001,0,0
6,30,37,5,18,9,22,10,225.0,0.0,60,41,1001,0,1
6,30,38,5,18,10,23,11,180.0,0.2,59,43,1001,1,0
6,29,38,5,18,11,23,15,180.0,0.0,57,20,1002,0,0
6,29,37,5,18,12,0,16,180.0,0.0,60,28,1003,0,0
6,29,37,5,18,13,0,13,157.5,0.0,62,41,1002,0,1
6,29,38,5,18,14,1,9,157.5,2.2,64,54,1001,1,1
7,29,36,5,18,15,1,9,135.0,17.3,67,65,1001,1,1
7,27,33,5,18,16,2,9,90.0,19.8,69,77,1001,1,1
7,27,33,5,18,17,3,9,112.5,12.7,69,64,1003,1,1
7,27,33,5,18,18,4,10,135.0,10.5,67,69,1004,1,1
7,27,34,5,18,19,5,9,180.0,1.7,71,74,1003,1,1
7,28,36,5,18,20,6,15,157.5,1.0,68,72,1002,1,0
7,29,37,5,18,20,7,15,157.5,0.0,66,51,1004,0,0
7,29,37,5,18,21,8,12,180.0,0.0,62,37,1003,0,0
7,29,39,5,18,22,9,14,180.0,0.0,53,53,999,0,0
7,31,37,5,18,22,9,13,202.5,0.0,52,43,999,0,0
7,30,37,5,18,23,10,12,180.0,0.0,51,42,1000,0,0
7,27,35,5,18,23,11,7,270.0,0.0,63,33,1004,0,1
7,27,37,5,18,0,12,8,225.0,0.3,67,45,1006,1,1
7,28,36,5,18,0,13,10,135.0,1.2,66,61,1005,1,0
7,29,36,5,18,0,14,13,157.5,0.0,67,53,1004,0,1
7,29,37,5,18,1,14,15,157.5,0.5,63,36,1002,1,0
7,29,38,5,18,2,15,11,180.0,0.0,61,25,1003,0,1
7,30,39,5,18,3,16,14,180.0,0.2,57,25,1003,1,0
7,30,39,5,18,3,17,11,180.0,6.0,59,40,1003,0,1
7,28,36,5,18,4,18,13,157.5,9.2,68,62,1005,1,1
7,27,35,5,18,5,19,15,157.5,12.6,70,65,1007,1,1
7,28,35,5,18,6,20,16,157.5,0.3,70,59,1006,1,1
7,28,35,5,18,7,21,14,157.5,0.2,68,70,1006,1,1
7,28,36,5,18,8,21,12,157.5,0.3,68,56,1006,1,1
7,28,35,5,18,9,22,13,157.5,0.0,74,63,1006,1,1
7,28,37,5,18,10,23,12,157.5,0.3,68,65,1004,1,1
7,27,35,5,18,11,23,9,247.5,5.5,73,58,1004,1,1
7,28,33,5,18,12,0,6,202.5,7.2,73,66,1005,1,1
7,27,35,5,18,13,0,6,180.0,11.7,70,74,1006,1,1
7,28,35,5,18,14,1,10,135.0,1.1,70,68,1005,1,1
7,28,35,5,18,15,2,6,180.0,0.8,64,43,1004,1,1
8,28,32,5,18,16,3,16,90.0,33.3,70,70,1000,1,1
8,27,29,5,18,17,4,21,112.5,70.2,83,85,998,1,1
8,26,31,5,18,18,5,9,112.5,9.3,77,70,999,1,1
8,26,31,5,18,19,5,6,247.5,32.2,79,72,1000,1,1
8,26,30,5,18,20,6,6,202.5,37.9,81,68,1001,1,1
8,27,30,5,18,20,7,10,112.5,53.9,83,71,1005,1,1
8,27,31,5,18,21,8,8,180.0,6.4,84,65,1006,1,1
8,27,33,5,18,21,9,13,157.5,0.4,78,57,1004,1,1
8,27,34,5,18,22,10,10,157.5,2.4,80,67,1002,1,0
8,28,36,5,18,22,11,7,157.5,0.0,78,64,1001,0,1
8,28,36,5,18,23,11,8,202.5,0.1,75,52,1001,1,1
8,29,35,5,18,0,12,12,135.0,11.6,75,70,1004,1,1
8,27,32,5,18,0,13,11,135.0,39.8,76,68,1005,1,1
8,25,29,5,18,0,14,10,157.5,26.1,85,72,1005,1,1
8,25,32,5,18,1,15,10,157.5,3.7,79,59,1004,1,1
8,26,32,5,18,2,16,10,135.0,8.1,78,66,1004,1,1
8,26,29,5,18,3,17,12,112.5,9.8,85,65,1005,1,1
8,26,29,5,18,4,18,5,180.0,37.3,85,71,1006,1,1
8,25,29,5,18,5,18,8,202.5,24.3,83,84,1005,1,1
8,25,31,5,18,6,19,8,225.0,11.4,82,71,1005,1,1
8,26,28,5,18,7,20,7,135.0,10.3,87,67,1009,1,1
8,26,32,5,18,8,21,8,112.5,1.8,76,57,1008,1,1
8,26,33,5,18,9,21,10,135.0,1.4,76,59,1006,1,1
8,27,34,5,18,10,22,8,157.5,2.2,78,68,1003,1,1
8,28,35,5,18,11,23,8,247.5,0.4,73,60,1002,1,1
8,26,33,5,18,12,24,9,247.5,3.2,78,65,1002,1,0
8,27,37,5,18,13,0,7,247.5,0.0,64,10,1001,0,1
8,28,36,5,18,14,1,9,135.0,2.4,72,45,1002,1,1
8,27,33,5,18,15,1,9,135.0,4.5,80,76,1004,1,1
8,26,33,5,18,16,2,10,135.0,5.9,79,77,1005,1,1
8,27,34,5,18,17,3,5,112.5,3.3,66,65,1007,1,0
9,27,36,5,18,18,4,6,247.5,0.2,62,39,1007,0,0
9,27,36,5,18,18,5,6,247.5,0.0,62,23,1007,0,1
9,28,35,5,18,19,6,6,202.5,0.3,63,33,1008,1,1
9,28,34,5,18,19,7,8,135.0,1.6,68,43,1007,1,1
9,28,34,5,18,20,8,12,157.5,4.0,74,58,1005,1,1
9,28,36,5,18,20,8,8,157.5,11.1,77,66,1003,1,1
9,27,30,5,18,21,9,11,225.0,19.2,82,60,1005,1,1
9,26,28,5,18,22,10,8,202.5,15.7,88,66,1008,1,1
9,26,31,5,18,22,11,7,112.5,9.9,86,84,1007,1,1
9,27,33,5,18,23,12,9,157.5,0.8,79,75,1005,1,1
9,27,32,5,18,0,13,9,180.0,12.0,80,69,1005,1,1
9,26,32,5,18,0,14,9,135.0,37.7,81,71,1008,1,1
9,26,33,5,18,1,15,9,135.0,8.4,78,68,1010,1,1
9,26,32,5,18,2,15,10,135.0,8.1,77,63,1009,1,1
9,26,33,5,18,3,16,11,157.5,8.4,79,70,1007,1,1
9,27,33,5,18,4,17,11,135.0,2.6,79,75,1006,1,1
9,27,33,5,18,5,18,10,135.0,14.9,82,77,1005,1,1
9,25,29,5,18,6,19,20,90.0,17.3,78,69,1007,1,1
9,22,25,5,18,7,19,14,225.0,45.6,90,96,1007,1,1
9,22,27,5,18,8,20,9,202.5,10.4,86,82,1009,1,1
9,23,30,5,18,9,21,7,180.0,6.5,86,75,1009,1,1
9,26,31,5,18,10,22,8,157.5,24.5,81,60,1007,1,1
9,25,30,5,18,11,22,10,135.0,89.4,88,64,1008,1,1
9,24,29,5,18,12,23,9,90.0,8.3,82,70,1010,1,1
9,25,31,5,17,13,0,13,135.0,4.4,83,71,1008,1,1
9,26,32,5,17,14,0,12,135.0,22.2,82,71,1007,1,1
9,25,28,5,17,15,1,12,112.5,11.9,83,76,1008,1,1
9,25,29,5,17,16,2,9,90.0,11.0,82,72,1009,1,1
9,25,32,5,17,16,3,9,112.5,3.9,79,63,1007,1,1
9,26,31,5,17,17,4,8,112.5,6.4,82,68,1006,1,1
10,26,30,5,17,17,5,9,112.5,5.2,77,69,1007,1,1
10,26,31,5,17,18,6,8,90.0,4.2,77,56,1008,1,1
10,26,32,5,17,18,6,9,112.5,6.4,77,52,1009,1,1
10,26,31,5,17,19,7,10,135.0,6.3,78,69,1009,1,1
10,25,29,5,17,20,8,9,135.0,25.8,78,72,1010,1,1
10,23,30,5,17,20,9,10,67.5,3.9,80,87,1013,1,1
10,23,29,5,17,21,10,12,45.0,0.5,72,65,1014,1,0
10,22,28,5,17,22,11,16,22.5,0.0,65,54,1015,0,0
10,21,29,5,17,23,12,13,67.5,0.0,64,36,1016,0,0
10,21,28,6,17,24,12,11,90.0,0.0,65,27,1014,0,0
10,21,29,6,17,0,13,7,225.0,0.0,67,38,1012,0,0
10,22,30,6,17,1,14,12,180.0,0.0,66,25,1011,0,0
10,24,31,6,17,2,15,14,225.0,2.5,62,49,1010,0,1
10,21,25,6,17,3,16,19,315.0,89.1,79,97,1008,1,1
10,20,23,6,17,4,16,15,292.5,103.6,93,100,1010,1,1
10,21,24,6,17,5,17,14,247.5,29.9,88,97,1013,1,1
10,21,24,6,17,6,18,15,270.0,0.0,70,74,1015,1,1
10,17,22,6,17,7,19,14,337.5,18.1,77,92,1016,1,1
10,19,22,6,17,8,19,12,337.5,4.7,79,94,1016,1,1
10,17,21,6,17,9,20,14,315.0,6.2,84,99,1017,1,0
10,19,25,6,17,10,21,12,337.5,0.0,66,46,1017,0,0
10,19,28,6,17,11,22,12,225.0,0.0,55,12,1015,0,0
10,17,28,6,17,12,23,13,157.5,0.0,51,5,1015,0,0
10,17,26,6,17,13,0,11,157.5,0.0,54,33,1014,0,1
10,21,24,6,17,14,0,10,315.0,0.0,64,73,1014,1,1
10,21,22,6,17,14,1,11,315.0,3.0,86,92,1014,1,0
10,21,30,6,17,15,2,10,225.0,0.0,73,46,1013,0,1
10,23,30,6,17,15,3,15,135.0,7.9,66,61,1012,1,1
10,21,24,6,17,16,4,19,67.5,36.5,72,99,1015,1,1
10,20,23,6,17,16,4,9,315.0,6.9,84,100,1018,1,1
10,19,24,6,17,17,5,6,315.0,1.8,82,87,1017,1,1
11,21,27,6,17,18,6,6,225.0,0.0,84,66,1016,1,1
11,21,27,6,17,18,7,11,112.5,1.0,77,82,1016,1,0
11,21,24,6,17,19,8,14,22.5,0.0,57,65,1018,0,1
11,20,23,6,17,20,9,10,45.0,0.0,59,83,1018,1,1
11,19,24,6,17,21,9,3,135.0,0.0,72,85,1017,1,1
11,21,29,6,17,21,10,5,157.5,0.0,67,60,1018,1,0
11,22,28,6,17,22,11,12,135.0,0.0,63,43,1019,0,0
11,21,29,6,17,23,12,14,112.5,0.0,52,23,1020,0,0
11,19,28,6,17,0,13,15,22.5,0.0,44,11,1019,0,0
11,17,27,6,17,0,13,12,157.5,0.0,45,5,1020,0,1
11,18,22,6,17,1,14,10,315.0,0.5,55,69,1021,1,0
11,20,28,6,17,2,15,7,247.5,0.0,45,38,1021,0,0
11,18,29,6,17,3,16,10,202.5,0.0,46,14,1018,0,0
11,17,28,6,17,4,16,12,202.5,0.0,45,25,1018,0,1
11,17,22,6,17,6,17,14,270.0,16.7,69,96,1019,1,1
11,17,20,6,17,7,18,10,315.0,46.6,86,100,1018,1,1
11,18,26,6,17,8,19,8,180.0,0.5,89,82,1013,1,0
11,22,29,6,17,9,20,13,157.5,0.0,79,39,1011,0,1
11,22,28,6,17,10,21,9,157.5,0.0,84,76,1010,1,1
11,23,28,6,17,11,22,12,135.0,0.0,83,54,1011,1,0
11,23,28,6,17,12,23,11,157.5,0.0,80,55,1012,0,1
11,24,27,6,17,12,0,8,112.5,1.5,81,72,1015,1,1
11,23,28,6,17,13,0,10,112.5,3.8,76,75,1017,1,1
11,23,26,6,17,13,1,9,112.5,0.1,80,96,1018,1,1
11,21,27,6,17,14,1,9,112.5,0.7,81,86,1017,1,1
11,22,26,6,17,14,2,10,112.5,0.7,82,68,1018,1,0
11,21,26,6,17,15,3,8,135.0,0.0,70,39,1020,0,0
11,18,24,6,17,16,4,12,45.0,0.0,60,67,1022,0,0
11,17,22,6,17,16,5,12,45.0,0.0,53,23,1023,0,0
11,16,22,6,17,17,6,11,22.5,0.0,49,23,1023,0,0
12,18,21,6,17,18,6,8,67.5,0.0,53,58,1022,0,1
12,18,21,6,17,18,7,7,22.5,0.0,54,78,1021,1,1
12,17,21,6,17,19,8,11,22.5,0.0,57,63,1022,1,0
12,15,20,6,17,20,9,12,45.0,0.0,54,53,1022,0,0
12,12,21,6,17,21,10,9,67.5,0.0,54,9,1022,0,0
12,12,22,6,17,22,11,4,112.5,0.0,61,7,1021,0,1
12,13,22,6,17,23,11,6,180.0,0.0,62,55,1021,1,1
12,15,23,6,17,0,12,9,45.0,0.0,52,44,1021,1,0
12,15,23,6,17,0,13,6,112.5,0.0,65,7,1017,0,0
12,16,24,6,17,1,13,5,180.0,0.0,66,29,1017,0,0
12,17,25,6,17,2,14,8,135.0,0.0,72,38,1015,0,1
12,19,24,6,17,3,15,8,112.5,0.1,79,80,1013,1,1
12,20,25,6,17,4,16,5,90.0,0.0,85,80,1012,1,1
12,16,23,6,17,5,17,14,135.0,7.3,82,85,1014,1,1
12,13,15,6,17,6,18,10,67.5,2.6,76,98,1020,1,1
12,10,14,6,17,8,19,10,22.5,0.7,63,100,1023,1,1
12,11,15,6,17,9,20,7,22.5,0.1,59,98,1022,1,1
12,12,15,6,17,9,21,12,22.5,0.0,52,81,1023,1,0
12,11,15,6,17,10,22,14,157.5,0.0,45,68,1025,0,0
12,12,18,6,17,11,22,14,22.5,0.0,40,45,1025,0,0
12,11,20,6,17,11,23,12,22.5,0.0,37,23,1023,0,1
12,13,20,6,17,12,0,9,135.0,0.0,41,54,1019,1,1
12,15,21,6,17,12,0,5,202.5,0.0,54,76,1017,1,0
12,15,22,6,17,13,1,7,180.0,0.0,53,47,1017,0,1
12,15,22,6,17,14,2,7,225.0,0.0,58,85,1017,1,1
12,17,23,6,17,14,3,6,157.5,0.0,77,77,1015,1,1
12,20,23,6,17,15,3,5,112.5,0.3,88,99,1014,1,1
12,20,27,6,17,16,4,14,157.5,0.3,79,87,1012,1,1
12,19,26,6,17,16,5,13,135.0,1.7,79,82,1014,1,0
12,14,18,6,17,17,6,20,22.5,0.0,48,58,1023,0,0
12,11,16,6,17,18,7,11,67.5,0.0,39,49,1026,0,0
1,8,18,6,17,19,8,8,45.0,0.0,37,18,1024,0,0
1,9,20,6,17,20,9,6,180.0,0.0,47,3,1021,0,1
1,10,17,6,17,21,9,7,135.0,0.0,58,61,1021,1,0
1,13,22,6,17,22,10,7,112.5,0.0,50,26,1020,0,1
1,13,20,6,17,23,11,6,90.0,0.0,57,74,1020,1,1
1,17,20,6,17,0,11,8,90.0,0.0,53,86,1019,1,1
1,11,17,6,17,0,12,13,67.5,0.0,64,98,1020,1,1
1,6,11,6,17,1,13,17,22.5,0.7,56,99,1025,1,1
1,8,13,6,17,2,14,13,22.5,0.0,35,80,1024,1,0
1,9,14,6,17,3,14,11,22.5,0.0,30,49,1023,0,0
1,11,13,6,17,4,15,16,135.0,0.0,37,59,1029,0,0
1,10,18,6,17,5,16,10,202.5,0.0,36,28,1025,0,0
1,10,21,6,17,6,17,7,112.5,0.0,37,16,1018,0,0
1,11,23,6,17,7,18,6,135.0,0.0,50,10,1017,0,0
1,13,22,6,17,8,19,7,112.5,0.0,66,13,1015,0,1
1,17,21,6,17,9,20,5,180.0,0.0,73,85,1016,1,1
1,10,19,6,17,9,21,17,112.5,2.6,61,93,1025,1,0
1,11,19,6,17,10,22,9,247.5,0.0,50,22,1024,0,0
1,11,23,6,17,10,23,11,135.0,0.0,57,5,1018,0,1
1,12,21,6,17,11,0,6,90.0,0.0,71,56,1016,1,1
1,16,22,6,17,12,0,4,135.0,0.0,74,70,1015,1,0
1,16,24,6,17,12,0,3,202.5,0.0,67,55,1015,0,0
1,17,25,6,17,13,1,10,135.0,0.0,65,31,1014,0,1
1,16,24,6,17,13,2,15,135.0,0.0,74,52,1013,1,1
1,19,22,6,17,14,3,9,135.0,6.6,80,87,1015,1,1
1,18,26,6,17,15,4,10,135.0,0.8,72,73,1016,1,1
1,18,24,6,17,16,5,11,135.0,0.0,75,87,1016,1,1
1,16,19,6,17,17,6,12,67.5,0.6,73,89,1022,1,0
1,15,22,6,17,18,7,9,202.5,0.0,57,49,1021,0,1
1,15,20,6,17,19,7,8,112.5,0.4,78,91,1020,1,1
1,17,21,6,17,20,8,8,135.0,0.7,81,92,1019,1,1
2,18,24,6,17,21,9,10,157.5,0.4,77,80,1018,1,1
2,18,25,6,17,22,9,12,135.0,0.0,71,54,1018,1,1
2,18,25,6,17,23,10,10,135.0,0.0,73,54,1019,1,1
2,18,25,6,17,0,11,11,135.0,0.1,72,56,1019,1,1
2,17,23,6,17,0,12,10,135.0,0.0,76,65,1018,1,0
2,16,26,6,17,1,12,10,135.0,0.0,71,41,1017,0,0
2,18,27,6,18,2,13,11,157.5,0.0,68,23,1015,0,1
2,19,25,6,18,3,14,9,180.0,12.8,72,91,1017,1,1
2,12,18,6,18,4,15,14,292.5,25.4,87,96,1018,1,0
2,13,25,6,18,5,16,8,225.0,0.0,69,20,1016,0,0
2,15,24,6,18,6,17,8,135.0,0.0,70,33,1016,0,0
2,16,23,6,18,7,18,10,157.5,0.0,65,54,1017,0,0
2,15,25,6,18,7,19,10,135.0,0.0,64,37,1017,0,0
2,17,25,6,18,8,20,10,157.5,0.0,65,54,1016,0,0
2,17,26,6,18,8,21,13,135.0,0.0,67,30,1014,0,1
2,19,23,6,18,9,22,9,112.5,2.3,77,90,1015,1,1
2,18,21,6,18,10,22,11,67.5,2.0,70,88,1021,1,1
2,18,22,6,18,10,23,6,157.5,0.0,64,78,1024,1,0
2,16,26,6,18,11,0,10,157.5,0.0,60,24,1019,0,0
2,16,26,6,18,11,0,10,157.5,0.0,60,24,1019,0,0
2,16,28,6,18,12,1,14,157.5,0.0,60,11,1016,0,0
2,19,26,6,18,13,2,11,135.0,0.0,72,40,1015,0,1
2,19,26,6,18,14,3,10,135.0,0.0,71,42,1014,1,0
2,20,27,6,18,15,4,18,157.5,0.0,71,35,1011,0,1
2,21,27,6,18,16,4,16,157.5,0.0,74,76,1008,1,1
2,21,26,6,18,17,5,10,135.0,1.9,78,84,1008,1,1
2,18,21,6,18,18,6,10,135.0,2.6,77,93,1012,1,1
2,18,23,6,18,19,7,10,157.5,2.2,79,88,1012,1,1
3,20,26,6,18,20,7,13,135.0,1.1,82,85,1013,1,1
3,19,21,6,18,21,8,12,67.5,0.1,59,95,1017,1,1
3,18,21,6,18,22,9,6,112.5,1.0,76,100,1017,1,1
3,18,22,6,18,23,9,9,112.5,0.5,83,82,1015,1,1
3,20,27,6,18,0,10,10,157.5,0.0,84,91,1013,1,1
3,22,27,6,18,0,11,9,135.0,2.5,85,86,1013,1,1
3,21,24,6,18,1,12,9,135.0,10.5,82,87,1015,1,1
3,21,25,6,18,2,13,12,157.5,2.6,81,83,1017,1,1
3,22,25,6,18,3,14,16,135.0,2.1,83,88,1017,1,1
3,21,26,6,18,4,15,16,135.0,3.5,81,80,1017,1,1
3,21,27,6,18,5,16,14,135.0,2.5,75,56,1018,1,1
3,22,28,6,18,5,17,12,157.5,0.2,74,49,1017,1,1
3,21,28,6,18,6,18,11,135.0,0.5,73,57,1017,1,0
3,21,29,6,18,6,19,13,135.0,0.0,67,22,1014,0,0
3,22,27,6,18,7,19,16,157.5,0.0,77,62,1012,0,1
3,22,28,6,18,8,20,16,135.0,0.3,76,69,1011,1,1
3,22,27,6,18,8,21,14,135.0,0.1,76,63,1011,1,1
3,22,29,6,18,9,22,15,157.5,0.3,76,62,1011,1,1
3,24,29,6,18,9,23,17,157.5,0.0,74,71,1010,1,1
3,24,28,6,18,10,24,14,135.0,0.8,77,79,1009,1,1
3,16,25,6,18,11,0,16,90.0,5.2,77,94,1015,1,1
3,15,16,6,18,12,1,14,22.5,0.0,67,98,1024,1,1
3,14,23,6,18,12,1,8,67.5,0.0,57,55,1021,1,1
3,17,25,6,18,13,2,9,135.0,0.0,74,68,1016,1,1
3,20,26,6,18,14,3,10,135.0,0.3,78,73,1014,1,1
3,22,26,6,18,15,4,16,157.5,1.1,80,81,1012,1,1
3,23,28,6,18,16,5,16,157.5,0.7,79,79,1010,1,1
3,23,28,6,18,17,5,12,135.0,0.7,82,78,1009,1,1
3,23,32,6,18,18,6,13,135.0,0.0,79,59,1004,1,1
3,24,32,6,18,20,7,11,135.0,0.1,76,58,1002,1,0
3,25,34,6,18,21,7,13,135.0,0.0,69,41,1001,0,1
4,24,32,5,18,22,8,13,135.0,0.0,76,53,1003,1,1
4,24,30,5,18,23,9,14,135.0,0.1,82,86,1006,1,1
4,24,30,5,18,0,10,13,135.0,2.6,77,85,1009,1,1
4,23,28,5,18,0,11,8,135.0,17.8,79,66,1011,1,1
4,22,28,5,18,1,12,9,157.5,0.9,75,78,1013,1,1
4,23,29,5,18,2,13,8,180.0,1.0,70,65,1013,1,1
4,23,30,5,18,3,14,12,157.5,0.0,75,78,1012,1,1
4,21,29,5,18,3,15,12,135.0,11.1,81,76,1011,1,1
4,20,22,5,18,4,16,7,67.5,7.5,83,100,1014,1,1
4,20,25,5,18,4,16,10,135.0,2.7,83,90,1015,1,1
4,22,30,5,18,5,17,12,135.0,1.5,78,78,1014,1,1
4,23,29,5,18,6,18,14,157.5,0.0,79,69,1013,1,1
4,23,30,5,18,6,19,12,135.0,0.0,77,76,1012,1,1
4,24,29,5,18,7,20,13,135.0,0.7,79,65,1010,1,1
4,24,30,5,18,7,21,13,157.5,2.4,79,75,1010,1,1
4,24,27,5,18,8,22,9,112.5,5.0,85,87,1012,1,1
4,20,24,5,18,9,22,12,67.5,12.9,82,86,1015,1,1
4,22,23,5,18,9,23,8,45.0,2.9,92,99,1012,1,1
4,23,28,5,18,10,0,11,135.0,1.0,85,91,1010,1,1
4,23,29,5,18,11,0,15,135.0,0.3,83,88,1008,1,1
4,24,30,5,18,12,1,16,135.0,1.0,83,75,1008,1,1
4,25,31,5,18,13,2,16,135.0,0.6,80,66,1007,1,1
4,25,32,5,18,14,2,17,135.0,0.3,82,79,1006,1,1
4,26,32,5,18,15,3,16,135.0,0.0,82,86,1006,1,1
4,25,30,5,18,16,4,14,135.0,4.4,86,89,1008,1,1
4,22,26,5,18,17,4,11,112.5,52.4,87,96,1010,1,1
4,22,26,5,18,18,5,8,67.5,16.1,90,98,1012,1,1
4,23,27,5,18,19,6,11,90.0,6.7,88,94,1013,1,1
4,21,26,5,18,21,7,10,202.5,6.2,76,70,1015,1,1
4,20,29,5,18,22,8,9,225.0,0.4,72,43,1012,1,1
5,22,28,5,18,23,9,8,135.0,1.9,85,81,1011,1,1
5,23,30,5,18,0,10,12,157.5,11.7,83,84,1009,1,1
5,25,31,5,18,0,11,14,135.0,3.3,83,74,1007,1,1
5,25,31,5,18,0,12,11,135.0,3.7,84,78,1007,1,1
5,21,27,5,18,1,13,7,90.0,77.0,89,89,1011,1,1
5,23,30,5,18,2,14,8,90.0,17.1,87,62,1013,1,1
5,25,31,5,18,2,14,14,157.5,0.0,77,47,1011,1,1
5,25,31,5,18,3,15,10,157.5,0.0,82,79,1009,1,1
5,25,32,5,18,4,16,11,157.5,0.3,79,59,1006,1,1
5,26,36,5,18,4,17,15,157.5,0.1,75,60,1003,1,0
5,27,37,5,18,5,18,15,157.5,0.0,72,26,1003,0,0
5,27,37,5,18,5,19,12,157.5,0.3,72,44,1003,0,1
5,26,35,5,18,6,19,10,157.5,7.7,78,78,1003,1,0
5,25,35,5,18,7,20,14,157.5,11.9,77,67,1003,0,1
5,27,36,5,18,7,21,17,157.5,0.0,78,66,1003,1,1
5,27,36,5,18,8,22,15,135.0,6.4,77,79,1004,1,1
5,27,33,5,18,9,23,14,135.0,0.0,80,72,1006,1,1
5,26,33,5,18,10,24,14,157.5,0.5,75,62,1005,1,1
5,27,36,5,18,11,0,16,157.5,0.0,77,75,1003,1,1
5,27,36,5,18,12,0,13,157.5,5.7,77,67,1002,1,1
5,28,36,5,18,13,1,14,135.0,7.2,76,79,1002,1,1
5,28,37,5,18,14,2,14,157.5,0.0,74,73,1002,1,1
